510;1
510;1
157;1
157;1
157;1
157;1
157;1
157;1
157;1
157;1
5;1
5;1
5;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
81;1
424;1
81;1
81;1
424;1
424;1
81;1
81;1
424;1
7;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
424;1
423;1
423;1
423;1
423;1
424;1
424;1
423;1
424;1
424;1
424;1
424;1
424;1
5;1
7;1
